source_id,target_id,src_profile,tgt_profile,relationship_level,tweet_id
3325,10177,"Feature_Vector: [0.0, 0.0, 0.0, 0.38740143179893494, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.43679144978523254, 0.0]",3,tweet_10177_1136457
9551,3091,"Feature_Vector: [1.0, 0.0, 0.0, 0.5404626727104187, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.44175732135772705, 0.0]",1,tweet_3091_266072
2876,10015,"Feature_Vector: [1.0, 1.0, 0.0, 0.44601020216941833, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.6219579577445984, 0.0]",1,tweet_10015_392635
2280,7045,"Feature_Vector: [1.0, 1.0, 0.0, 0.4252278506755829, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3495754599571228, 0.0]",1,tweet_7045_62091
9526,1332,"Feature_Vector: [0.0, 0.0, 0.0, 0.4491249620914459, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.33206745982170105, 0.0]",1,tweet_1332_630009
9902,1580,"Feature_Vector: [1.0, 1.0, 0.0, 0.4552888870239258, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.36548832058906555, 0.0]",1,tweet_1580_646388
3021,9048,"Feature_Vector: [1.0, 1.0, 0.0, 0.3208335340023041, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.3668581247329712, 0.0]",3,tweet_9048_1129463
1641,7023,"Feature_Vector: [1.0, 1.0, 0.0, 0.25631222128868103, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.30989378690719604, 0.0]",1,tweet_7023_347456
6706,5750,"Feature_Vector: [1.0, 1.0, 0.0, 0.3451554775238037, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.6121757626533508, 0.0]",1,tweet_5750_188522
7876,8671,"Feature_Vector: [1.0, 1.0, 0.0, 0.437930703163147, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4187031388282776, 0.0]",1,tweet_8671_571320
6312,8631,"Feature_Vector: [1.0, 1.0, 0.0, 0.18996766209602356, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.4239818751811981, 0.0]",1,tweet_8631_519598
4465,3116,"Feature_Vector: [1.0, 1.0, 0.0, 0.507815420627594, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.675072431564331, 0.0]",1,tweet_3116_123487
2601,5224,"Feature_Vector: [1.0, 1.0, 0.0, 0.45254164934158325, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4832434356212616, 0.0]",1,tweet_5224_72155
6220,121,"Feature_Vector: [1.0, 1.0, 0.0, 0.3545225262641907, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.20810995995998383, 0.0]",1,tweet_121_175834
461,8085,"Feature_Vector: [1.0, 1.0, 0.0, 0.24432046711444855, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3624621629714966, 0.0]",1,tweet_8085_303625
5985,5985,"Feature_Vector: [1.0, 1.0, 0.0, 0.5068618059158325, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5068618059158325, 0.0]",1,tweet_5985_883088
566,8104,"Feature_Vector: [1.0, 1.0, 0.0, 0.31562840938568115, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5237593054771423, 0.0]",1,tweet_8104_307599
1219,1718,"Feature_Vector: [1.0, 1.0, 0.0, 0.33643826842308044, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2728412449359894, 0.0]",2,tweet_1718_1082585
5322,418,"Feature_Vector: [0.0, 0.0, 0.0, 0.29511559009552, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.310125470161438, 0.0]",1,tweet_418_708141
9788,9788,"Feature_Vector: [0.0, 0.0, 0.0, 0.35431164503097534, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.35431164503097534, 0.0]",1,tweet_9788_957337
9584,9520,"Feature_Vector: [1.0, 1.0, 0.0, 0.3482971787452698, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5417155027389526, 0.0]",1,tweet_9520_633162
4960,9033,"Feature_Vector: [1.0, 1.0, 0.0, 0.4706922769546509, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2887341380119324, 0.0]",2,tweet_9033_1172209
859,6797,"Feature_Vector: [1.0, 0.0, 0.0, 0.43172213435173035, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.5248544812202454, 0.0]",1,tweet_6797_663600
2031,2031,"Feature_Vector: [1.0, 0.0, 0.0, 0.4753172993659973, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.4753172993659973, 0.0]",1,tweet_2031_987715
5238,6720,"Feature_Vector: [1.0, 1.0, 0.0, 0.42298993468284607, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.557012140750885, 0.0]",1,tweet_6720_480839
7430,4076,"Feature_Vector: [1.0, 1.0, 0.0, 0.43965578079223633, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.27008870244026184, 0.0]",1,tweet_4076_208623
3844,6087,"Feature_Vector: [1.0, 1.0, 0.0, 0.3509376645088196, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2980545461177826, 0.0]",4,tweet_6087_1148880
4274,4315,"Feature_Vector: [1.0, 1.0, 0.0, 0.39267146587371826, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.3876360058784485, 0.0]",2,tweet_4315_1326077
1133,4368,"Feature_Vector: [1.0, 1.0, 0.0, 0.35709431767463684, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.424835741519928, 0.0]",1,tweet_4368_665881
8746,8388,"Feature_Vector: [1.0, 1.0, 0.0, 0.369983971118927, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2799813449382782, 0.0]",1,tweet_8388_242636
1681,12,"Feature_Vector: [1.0, 1.0, 0.0, 0.4343392848968506, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.47015267610549927, 0.0]",1,tweet_12_349113
2261,960,"Feature_Vector: [1.0, 1.0, 0.0, 0.2270922064781189, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.5941839218139648, 0.0]",1,tweet_960_677162
4140,6048,"Feature_Vector: [1.0, 1.0, 0.0, 0.2714817523956299, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.3234492838382721, 0.0]",3,tweet_6048_1323448
8119,4260,"Feature_Vector: [1.0, 1.0, 0.0, 0.3907662630081177, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.33406877517700195, 0.0]",1,tweet_4260_580152
9229,3095,"Feature_Vector: [1.0, 1.0, 0.0, 0.3721042275428772, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.5488268733024597, 0.0]",1,tweet_3095_617852
9571,5546,"Feature_Vector: [1.0, 1.0, 0.0, 0.4219483733177185, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.1792914718389511, 0.0]",1,tweet_5546_266690
9188,994,"Feature_Vector: [1.0, 1.0, 0.0, 0.0, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4938614070415497, 0.0]",1,tweet_994_617074
9768,8673,"Feature_Vector: [1.0, 1.0, 0.0, 0.40795662999153137, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.5248133540153503, 0.0]",1,tweet_8673_272707
1316,2397,"Feature_Vector: [1.0, 1.0, 0.0, 0.2671949863433838, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.30605122447013855, 0.0]",3,tweet_2397_1085546
10099,1570,"Feature_Vector: [1.0, 1.0, 0.0, 0.13527844846248627, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5107550024986267, 0.0]",1,tweet_1570_970805
5525,7622,"Feature_Vector: [1.0, 1.0, 0.0, 0.44605177640914917, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4539681077003479, 0.0]",3,tweet_7622_1181328
7629,1326,"Feature_Vector: [1.0, 1.0, 0.0, 0.3523772060871124, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2907254993915558, 0.0]",1,tweet_1326_564102
4368,2712,"Feature_Vector: [1.0, 0.0, 0.0, 0.424835741519928, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.28525060415267944, 0.0]",1,tweet_2712_444537
1783,7270,"Feature_Vector: [1.0, 1.0, 0.0, 0.398223340511322, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.3735498785972595, 0.0]",2,tweet_7270_1272884
2102,7143,"Feature_Vector: [1.0, 1.0, 0.0, 0.3559771478176117, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.4627625644207001, 0.0]",2,tweet_7143_1107041
10146,3928,"Feature_Vector: [1.0, 1.0, 0.0, 0.2538589835166931, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4665713310241699, 0.0]",1,tweet_3928_754143
6234,2470,"Feature_Vector: [1.0, 1.0, 0.0, 0.2945089638233185, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4678705930709839, 0.0]",1,tweet_2470_517096
8074,8074,"Feature_Vector: [1.0, 0.0, 0.0, 0.5555127263069153, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.5555127263069153, 0.0]",1,tweet_8074_923897
753,2880,"Feature_Vector: [1.0, 1.0, 0.0, 0.3377286493778229, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3704620599746704, 0.0]",3,tweet_2880_1069290
3639,3639,"Feature_Vector: [1.0, 1.0, 0.0, 0.3891374468803406, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3891374468803406, 0.0]",1,tweet_3639_829142
2998,7373,"Feature_Vector: [1.0, 1.0, 0.0, 0.4467743933200836, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4509640336036682, 0.0]",1,tweet_7373_684056
3596,5655,"Feature_Vector: [1.0, 1.0, 0.0, 0.3339173197746277, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.18159447610378265, 0.0]",1,tweet_5655_100338
4392,4807,"Feature_Vector: [1.0, 1.0, 0.0, 0.439864844083786, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.296604186296463, 0.0]",4,tweet_4807_1159200
9782,5194,"Feature_Vector: [1.0, 1.0, 0.0, 0.4398416578769684, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3219694495201111, 0.0]",1,tweet_5194_273088
5704,5241,"Feature_Vector: [1.0, 1.0, 0.0, 0.2598029375076294, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.5940559506416321, 0.0]",1,tweet_5241_711253
1438,5945,"Feature_Vector: [1.0, 1.0, 0.0, 0.32867667078971863, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3186896741390228, 0.0]",1,tweet_5945_37416
4896,7087,"Feature_Vector: [1.0, 1.0, 0.0, 0.43439042568206787, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.6930900812149048, 0.0]",1,tweet_7087_1010818
7364,7928,"Feature_Vector: [1.0, 0.0, 0.0, 0.32867667078971863, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.25322863459587097, 0.0]",3,tweet_7928_1371752
1885,4372,"Feature_Vector: [1.0, 0.0, 0.0, 0.533528208732605, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.5341157913208008, 0.0]",1,tweet_4372_52030
4895,4319,"Feature_Vector: [1.0, 1.0, 0.0, 0.4316149055957794, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3706205487251282, 0.0]",1,tweet_4319_467228
5519,9975,"Feature_Vector: [1.0, 1.0, 0.0, 0.32783839106559753, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.341431587934494, 0.0]",1,tweet_9975_709747
7499,4470,"Feature_Vector: [1.0, 1.0, 0.0, 0.5280956625938416, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.25129419565200806, 0.0]",1,tweet_4470_210389
2458,6686,"Feature_Vector: [1.0, 0.0, 0.0, 0.5667100548744202, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.606995165348053, 0.0]",1,tweet_6686_992443
7808,1914,"Feature_Vector: [1.0, 1.0, 0.0, 0.3840106427669525, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.7615982294082642, 0.0]",1,tweet_1914_1029592
1333,1333,"Feature_Vector: [1.0, 1.0, 0.0, 0.30504825711250305, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.30504825711250305, 0.0]",1,tweet_1333_982462
3913,4881,"Feature_Vector: [1.0, 1.0, 0.0, 0.2811526358127594, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.07820848375558853, 0.0]",1,tweet_4881_1319218
2995,10129,"Feature_Vector: [1.0, 1.0, 0.0, 0.44904619455337524, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3432600498199463, 0.0]",1,tweet_10129_82543
813,6069,"Feature_Vector: [1.0, 1.0, 0.0, 0.30057477951049805, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.5649775862693787, 0.0]",1,tweet_6069_976115
1135,1135,"Feature_Vector: [1.0, 1.0, 0.0, 0.3946179151535034, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3946179151535034, 0.0]",1,tweet_1135_771889
2640,1759,"Feature_Vector: [1.0, 1.0, 0.0, 0.4445994794368744, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4628397524356842, 0.0]",1,tweet_1759_74195
557,1123,"Feature_Vector: [1.0, 1.0, 0.0, 0.44685637950897217, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4119739532470703, 0.0]",1,tweet_1123_13413
5035,2638,"Feature_Vector: [1.0, 1.0, 0.0, 0.2977674603462219, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4045058488845825, 0.0]",1,tweet_2638_1011471
7752,6039,"Feature_Vector: [1.0, 1.0, 0.0, 0.34453070163726807, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4729684293270111, 0.0]",1,tweet_6039_731301
7125,8113,"Feature_Vector: [1.0, 1.0, 0.0, 0.30428415536880493, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3554619550704956, 0.0]",1,tweet_8113_725583
1716,7373,"Feature_Vector: [1.0, 1.0, 0.0, 0.3727174401283264, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4509640336036682, 0.0]",1,tweet_7373_350301
176,9606,"Feature_Vector: [1.0, 0.0, 0.0, 0.25259116291999817, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.318090558052063, 0.0]",2,tweet_9606_1223104
1341,8293,"Feature_Vector: [1.0, 0.0, 0.0, 0.31947872042655945, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3636384606361389, 0.0]",3,tweet_8293_1260621
7947,8446,"Feature_Vector: [1.0, 1.0, 0.0, 0.357793927192688, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2791867256164551, 0.0]",1,tweet_8446_221938
7751,560,"Feature_Vector: [1.0, 1.0, 0.0, 0.3024599552154541, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.32159334421157837, 0.0]",1,tweet_560_216497
758,2928,"Feature_Vector: [1.0, 1.0, 0.0, 0.33643826842308044, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.29747888445854187, 0.0]",2,tweet_2928_1242846
4704,4704,"Feature_Vector: [1.0, 1.0, 0.0, 0.3166674077510834, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3166674077510834, 0.0]",1,tweet_4704_854068
2164,2707,"Feature_Vector: [1.0, 1.0, 0.0, 0.318090558052063, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4530578851699829, 0.0]",1,tweet_2707_676099
1423,2597,"Feature_Vector: [1.0, 1.0, 0.0, 0.06197875365614891, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.32783839106559753, 0.0]",2,tweet_2597_1263004
3898,7654,"Feature_Vector: [1.0, 1.0, 0.0, 0.35729509592056274, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.1838071197271347, 0.0]",1,tweet_7654_108173
6716,6797,"Feature_Vector: [1.0, 1.0, 0.0, 0.3301548957824707, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.5248544812202454, 0.0]",1,tweet_6797_532976
8627,3818,"Feature_Vector: [1.0, 1.0, 0.0, 0.3983686566352844, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.23720981180667877, 0.0]",1,tweet_3818_238569
6303,6303,"Feature_Vector: [1.0, 1.0, 0.0, 0.45841148495674133, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.45841148495674133, 0.0]",1,tweet_6303_1020016
1007,1399,"Feature_Vector: [0.0, 0.0, 0.0, 0.3274995684623718, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.650647759437561, 0.0]",2,tweet_1399_1250665
5099,5673,"Feature_Vector: [1.0, 1.0, 1.0, 0.6446264982223511, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.15641696751117706, 0.0]",1,tweet_5673_144100
1321,6817,"Feature_Vector: [1.0, 1.0, 0.0, 0.43055835366249084, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2957157492637634, 1.0]",3,tweet_6817_1085882
1398,4858,"Feature_Vector: [1.0, 1.0, 0.0, 0.4219483733177185, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.43587809801101685, 0.0]",4,tweet_4858_1088585
9177,3487,"Feature_Vector: [0.0, 0.0, 0.0, 0.4350508451461792, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.6530749797821045, 0.0]",1,tweet_3487_942874
1655,6512,"Feature_Vector: [1.0, 1.0, 0.0, 0.32715868949890137, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4521700143814087, 0.0]",1,tweet_6512_45006
2622,9619,"Feature_Vector: [1.0, 1.0, 0.0, 0.4045492112636566, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4619846045970917, 0.0]",3,tweet_9619_1121317
9423,7715,"Feature_Vector: [1.0, 1.0, 0.0, 0.37225815653800964, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.25631222128868103, 0.0]",1,tweet_7715_260067
8623,4137,"Feature_Vector: [1.0, 1.0, 0.0, 0.38518407940864563, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2799813449382782, 0.0]",1,tweet_4137_238206
6013,7700,"Feature_Vector: [1.0, 1.0, 0.0, 0.2890709638595581, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.888723611831665, 0.0]",1,tweet_7700_507565
7155,9408,"Feature_Vector: [1.0, 1.0, 0.0, 0.20668163895606995, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.1173127219080925, 1.0]",3,tweet_9408_1369814
9811,7552,"Feature_Vector: [1.0, 1.0, 0.0, 0.44920361042022705, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.39549019932746887, 1.0]",1,tweet_7552_274371
6611,10004,"Feature_Vector: [1.0, 1.0, 0.0, 0.4385036826133728, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3395419120788574, 0.0]",3,tweet_10004_1195763
5853,7819,"Feature_Vector: [1.0, 1.0, 0.0, 0.3690967857837677, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.7314254641532898, 0.0]",2,tweet_7819_1353851
923,736,"Feature_Vector: [1.0, 1.0, 0.0, 0.40206706523895264, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.52010577917099, 0.0]",1,tweet_736_977557
6579,8337,"Feature_Vector: [1.0, 1.0, 0.0, 0.4581605792045593, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.26255548000335693, 0.0]",1,tweet_8337_184979
8466,4507,"Feature_Vector: [1.0, 1.0, 0.0, 0.4662090837955475, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.5864585041999817, 0.0]",1,tweet_4507_234130
4685,6134,"Feature_Vector: [1.0, 1.0, 0.0, 0.3799353241920471, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.32064196467399597, 0.0]",1,tweet_6134_459049
2950,5972,"Feature_Vector: [1.0, 1.0, 0.0, 0.25570884346961975, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.7603167295455933, 0.0]",1,tweet_5972_811650
535,9743,"Feature_Vector: [1.0, 1.0, 0.0, 0.4136961102485657, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.39714592695236206, 0.0]",1,tweet_9743_12775
1772,3213,"Feature_Vector: [1.0, 1.0, 0.0, 0.4421372413635254, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.23003628849983215, 0.0]",1,tweet_3213_352914
6017,923,"Feature_Vector: [0.0, 0.0, 0.0, 0.4538053572177887, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.40206706523895264, 0.0]",1,tweet_923_168935
3317,3873,"Feature_Vector: [1.0, 1.0, 0.0, 0.2986243963241577, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.6049335598945618, 0.0]",1,tweet_3873_819419
9547,5447,"Feature_Vector: [1.0, 1.0, 0.0, 0.3969973921775818, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.30703669786453247, 0.0]",1,tweet_5447_265686
7011,4728,"Feature_Vector: [1.0, 1.0, 0.0, 0.3055519759654999, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.5780017971992493, 0.0]",1,tweet_4728_542788
9065,6032,"Feature_Vector: [1.0, 1.0, 0.0, 0.3630985915660858, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.1299014687538147, 0.0]",1,tweet_6032_940867
1333,8746,"Feature_Vector: [1.0, 1.0, 0.0, 0.30504825711250305, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.369983971118927, 0.0]",1,tweet_8746_775948
5130,1053,"Feature_Vector: [1.0, 1.0, 0.0, 0.32647067308425903, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3024599552154541, 0.0]",1,tweet_1053_144482
7323,7323,"Feature_Vector: [0.0, 0.0, 0.0, 0.39186280965805054, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.39186280965805054, 0.0]",1,tweet_7323_908007
3458,3458,"Feature_Vector: [1.0, 0.0, 0.0, 0.41781899333000183, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.41781899333000183, 0.0]",1,tweet_3458_822395
1811,7685,"Feature_Vector: [1.0, 1.0, 0.0, 0.39694780111312866, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.45351484417915344, 0.0]",1,tweet_7685_986419
1647,5241,"Feature_Vector: [1.0, 1.0, 0.0, 0.25690922141075134, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.5940559506416321, 0.0]",1,tweet_5241_985106
2127,3298,"Feature_Vector: [1.0, 1.0, 0.0, 0.32715868949890137, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3630985915660858, 0.0]",2,tweet_3298_1107349
2185,7308,"Feature_Vector: [1.0, 1.0, 0.0, 0.36677345633506775, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.36069756746292114, 0.0]",1,tweet_7308_366743
8746,2218,"Feature_Vector: [1.0, 1.0, 0.0, 0.369983971118927, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3280070424079895, 0.0]",1,tweet_2218_601914
7568,8671,"Feature_Vector: [1.0, 1.0, 0.0, 0.38942164182662964, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4187031388282776, 0.0]",1,tweet_8671_562417
6143,9860,"Feature_Vector: [1.0, 1.0, 0.0, 0.3983686566352844, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4088074266910553, 0.0]",3,tweet_9860_1190161
3240,266,"Feature_Vector: [1.0, 1.0, 0.0, 0.37926048040390015, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3602238893508911, 0.0]",1,tweet_266_89877
7838,3945,"Feature_Vector: [0.0, 0.0, 1.0, 0.5069748163223267, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.5389256477355957, 0.0]",1,tweet_3945_219343
9744,9923,"Feature_Vector: [1.0, 1.0, 0.0, 0.45268961787223816, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3168729245662689, 0.0]",3,tweet_9923_1216301
5913,5913,"Feature_Vector: [1.0, 1.0, 0.0, 0.39734333753585815, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.39734333753585815, 0.0]",1,tweet_5913_881272
7653,8847,"Feature_Vector: [0.0, 0.0, 0.0, 0.3977850675582886, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.35462769865989685, 0.0]",1,tweet_8847_564695
2938,5912,"Feature_Vector: [1.0, 1.0, 0.0, 0.467088907957077, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.47838640213012695, 0.0]",1,tweet_5912_396211
6970,9115,"Feature_Vector: [1.0, 1.0, 0.0, 0.36827796697616577, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2506343722343445, 0.0]",4,tweet_9115_1199005
5241,5241,"Feature_Vector: [0.0, 0.0, 0.0, 0.5940559506416321, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.5940559506416321, 0.0]",1,tweet_5241_863372
2023,2023,"Feature_Vector: [1.0, 0.0, 0.0, 0.29137393832206726, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.29137393832206726, 0.0]",1,tweet_2023_674750
2297,45,"Feature_Vector: [1.0, 0.0, 0.0, 0.34922969341278076, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.4596169590950012, 0.0]",1,tweet_45_62434
138,4668,"Feature_Vector: [1.0, 1.0, 0.0, 0.22181588411331177, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3956427574157715, 0.0]",1,tweet_4668_4436
1267,4921,"Feature_Vector: [1.0, 1.0, 0.0, 0.21839572489261627, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.6478599309921265, 0.0]",1,tweet_4921_774328
7561,8074,"Feature_Vector: [1.0, 1.0, 0.0, 0.41671139001846313, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.5555127263069153, 0.0]",1,tweet_8074_729636
2908,2908,"Feature_Vector: [1.0, 1.0, 0.0, 0.4058777093887329, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4058777093887329, 0.0]",1,tweet_2908_809412
2096,2044,"Feature_Vector: [1.0, 1.0, 0.0, 0.26092013716697693, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3202568590641022, 0.0]",1,tweet_2044_56531
2313,9529,"Feature_Vector: [1.0, 1.0, 0.0, 0.4022480249404907, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.6052286624908447, 0.0]",1,tweet_9529_800280
1062,6239,"Feature_Vector: [1.0, 1.0, 0.0, 0.4136961102485657, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.5361675024032593, 0.0]",1,tweet_6239_323467
8337,1330,"Feature_Vector: [1.0, 1.0, 0.0, 0.26255548000335693, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3281751871109009, 0.0]",1,tweet_1330_231748
665,2889,"Feature_Vector: [0.0, 0.0, 0.0, 0.36827796697616577, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.3744441866874695, 0.0]",3,tweet_2889_1239764
2161,5870,"Feature_Vector: [1.0, 1.0, 0.0, 0.3854280412197113, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4528924524784088, 0.0]",1,tweet_5870_58925
