source_id,target_id,mediator_ids,full_path,hop_count
5445,8224,"[5698, 3179, 7823]","[5445, 5698, 3179, 7823, 8224]",4
2758,9677,"[7627, 8242, 2180]","[2758, 7627, 8242, 2180, 9677]",4
1270,6980,"[8236, 1833]","[1270, 8236, 1833, 6980]",3
3712,6159,"[4399, 1488, 2938, 4875, 7035]","[3712, 4399, 1488, 2938, 4875, 7035, 6159]",6
1747,2177,"[644, 3892]","[1747, 644, 3892, 2177]",3
4458,9599,"[5935, 8385, 9409]","[4458, 5935, 8385, 9409, 9599]",4
679,2020,"[6050, 8804]","[679, 6050, 8804, 2020]",3
3571,9837,"[3928, 3344, 8595, 3632, 5099]","[3571, 3928, 3344, 8595, 3632, 5099, 9837]",6
9310,5299,"[1978, 4247, 5324, 3897]","[9310, 1978, 4247, 5324, 3897, 5299]",5
8980,3775,"[9764, 3671]","[8980, 9764, 3671, 3775]",3
796,6903,"[3456, 9946]","[796, 3456, 9946, 6903]",3
3051,5199,"[4133, 7106, 7150, 1716, 4038]","[3051, 4133, 7106, 7150, 1716, 4038, 5199]",6
1046,4324,"[5170, 8025, 9158, 8518, 3945]","[1046, 5170, 8025, 9158, 8518, 3945, 4324]",6
5596,10138,"[3749, 5630, 8854, 9132]","[5596, 3749, 5630, 8854, 9132, 10138]",5
9383,2500,"[6183, 5367]","[9383, 6183, 5367, 2500]",3
8835,10036,"[3548, 3603, 7526]","[8835, 3548, 3603, 7526, 10036]",4
1131,343,"[2520, 7685, 6645]","[1131, 2520, 7685, 6645, 343]",4
4302,10066,"[5459, 7811, 9297]","[4302, 5459, 7811, 9297, 10066]",4
7616,6056,"[10174, 7881, 5099, 5417]","[7616, 10174, 7881, 5099, 5417, 6056]",5
7645,7178,"[8224, 8702, 9358, 5985]","[7645, 8224, 8702, 9358, 5985, 7178]",5
8847,3962,"[140, 2300, 9919, 8296, 1228]","[8847, 140, 2300, 9919, 8296, 1228, 3962]",6
8439,1077,"[8916, 10068, 627, 628]","[8439, 8916, 10068, 627, 628, 1077]",5
6329,279,"[7918, 9202, 9512, 7046]","[6329, 7918, 9202, 9512, 7046, 279]",5
7906,10196,"[9534, 10156]","[7906, 9534, 10156, 10196]",3
4416,4242,"[5122, 5332]","[4416, 5122, 5332, 4242]",3
6231,9560,"[8441, 2893, 8889]","[6231, 8441, 2893, 8889, 9560]",4
10129,6845,"[2600, 9733, 700, 1270, 7890]","[10129, 2600, 9733, 700, 1270, 7890, 6845]",6
4689,5417,"[6678, 8485]","[4689, 6678, 8485, 5417]",3
5139,9603,"[7711, 8644]","[5139, 7711, 8644, 9603]",3
1263,9418,"[3632, 8480, 4662, 5584]","[1263, 3632, 8480, 4662, 5584, 9418]",5
9183,2158,"[11, 7428, 5705, 9775, 3896]","[9183, 11, 7428, 5705, 9775, 3896, 2158]",6
6140,10196,"[9334, 10081, 10156]","[6140, 9334, 10081, 10156, 10196]",4
6591,7752,"[9934, 7765, 5615, 5865, 1650]","[6591, 9934, 7765, 5615, 5865, 1650, 7752]",6
540,9143,"[8682, 9092]","[540, 8682, 9092, 9143]",3
3703,1369,"[5045, 4399, 4584, 8104, 2538]","[3703, 5045, 4399, 4584, 8104, 2538, 1369]",6
1573,9910,"[5330, 8977, 9088]","[1573, 5330, 8977, 9088, 9910]",4
9038,3881,"[9472, 9815, 7700, 960, 7543]","[9038, 9472, 9815, 7700, 960, 7543, 3881]",6
1550,4100,"[643, 9603, 1578, 9405]","[1550, 643, 9603, 1578, 9405, 4100]",5
6326,3858,"[8480, 2355, 2332]","[6326, 8480, 2355, 2332, 3858]",4
5348,8225,"[4895, 8711]","[5348, 4895, 8711, 8225]",3
4104,9676,"[6786, 2106, 8417, 9513, 6285]","[4104, 6786, 2106, 8417, 9513, 6285, 9676]",6
1712,2027,"[2642, 4916, 9914]","[1712, 2642, 4916, 9914, 2027]",4
3204,5413,"[4953, 4973, 9686, 77, 557]","[3204, 4953, 4973, 9686, 77, 557, 5413]",6
671,6305,"[3632, 5099, 5682, 7932, 3741]","[671, 3632, 5099, 5682, 7932, 3741, 6305]",6
104,7827,"[4807, 5525, 5199, 6408]","[104, 4807, 5525, 5199, 6408, 7827]",5
8229,8774,"[8714, 7073]","[8229, 8714, 7073, 8774]",3
822,3844,"[602, 8768, 106, 9688]","[822, 602, 8768, 106, 9688, 3844]",5
1106,5601,"[1500, 2665, 8422, 1169, 3214]","[1106, 1500, 2665, 8422, 1169, 3214, 5601]",6
3327,8149,"[6037, 1340, 8912, 3214]","[3327, 6037, 1340, 8912, 3214, 8149]",5
780,6838,"[5283, 5569, 7669, 9826, 837]","[780, 5283, 5569, 7669, 9826, 837, 6838]",6
8070,8337,"[955, 1864, 8846, 231, 7075]","[8070, 955, 1864, 8846, 231, 7075, 8337]",6
7527,9163,"[4928, 4368, 1833, 2102, 9526]","[7527, 4928, 4368, 1833, 2102, 9526, 9163]",6
2859,7966,"[9260, 3154, 7538]","[2859, 9260, 3154, 7538, 7966]",4
5765,2893,"[9758, 6824, 458, 9071, 9430]","[5765, 9758, 6824, 458, 9071, 9430, 2893]",6
4985,9518,"[10149, 5042, 6331, 8758]","[4985, 10149, 5042, 6331, 8758, 9518]",5
8110,5123,"[8630, 7540, 3441]","[8110, 8630, 7540, 3441, 5123]",4
4900,8588,"[2108, 926, 5475, 6666, 8326]","[4900, 2108, 926, 5475, 6666, 8326, 8588]",6
7141,2678,"[4353, 5823]","[7141, 4353, 5823, 2678]",3
3560,4502,"[9977, 9206, 2639, 442]","[3560, 9977, 9206, 2639, 442, 4502]",5
5623,7201,"[7679, 4538]","[5623, 7679, 4538, 7201]",3
6430,6574,"[328, 1892, 6985]","[6430, 328, 1892, 6985, 6574]",4
7284,9929,"[3049, 5985, 9878, 8217]","[7284, 3049, 5985, 9878, 8217, 9929]",5
95,7768,"[3714, 8210, 8636, 583]","[95, 3714, 8210, 8636, 583, 7768]",5
10055,8677,"[6069, 6215]","[10055, 6069, 6215, 8677]",3
9675,9918,"[6539, 8452]","[9675, 6539, 8452, 9918]",3
6301,9897,"[8825, 9890]","[6301, 8825, 9890, 9897]",3
4983,2414,"[2926, 5955]","[4983, 2926, 5955, 2414]",3
2022,691,"[4914, 4954, 9750]","[2022, 4914, 4954, 9750, 691]",4
9290,7653,"[2570, 7567, 9691, 9878, 4343]","[9290, 2570, 7567, 9691, 9878, 4343, 7653]",6
6534,8366,"[7491, 7572, 849, 1252]","[6534, 7491, 7572, 849, 1252, 8366]",5
8232,491,"[10044, 8480]","[8232, 10044, 8480, 491]",3
196,9811,"[7245, 7700, 3448, 2926, 8851]","[196, 7245, 7700, 3448, 2926, 8851, 9811]",6
2122,811,"[8639, 9917, 8906, 4076]","[2122, 8639, 9917, 8906, 4076, 811]",5
6154,2908,"[6187, 6429, 2488]","[6154, 6187, 6429, 2488, 2908]",4
4996,4771,"[2893, 113, 5499, 3873, 1435]","[4996, 2893, 113, 5499, 3873, 1435, 4771]",6
3962,1031,"[5620, 7568, 1123, 571, 10015]","[3962, 5620, 7568, 1123, 571, 10015, 1031]",6
7052,10000,"[7485, 4227]","[7052, 7485, 4227, 10000]",3
3369,3364,"[4560, 7198, 9657, 639, 8027]","[3369, 4560, 7198, 9657, 639, 8027, 3364]",6
10136,6579,"[1914, 9093, 3268]","[10136, 1914, 9093, 3268, 6579]",4
287,2386,"[1787, 7401, 8531, 442, 6874]","[287, 1787, 7401, 8531, 442, 6874, 2386]",6
2469,9829,"[5279, 9598]","[2469, 5279, 9598, 9829]",3
8226,10126,"[3113, 1533, 4807, 9803, 5669]","[8226, 3113, 1533, 4807, 9803, 5669, 10126]",6
4341,117,"[2153, 5683, 7393, 8657, 10025]","[4341, 2153, 5683, 7393, 8657, 10025, 117]",6
4737,3082,"[2986, 3726, 7561, 3325, 3456]","[4737, 2986, 3726, 7561, 3325, 3456, 3082]",6
5116,2203,"[7700, 9009, 1143, 4175]","[5116, 7700, 9009, 1143, 4175, 2203]",5
8836,5083,"[6604, 7555, 8736, 9895]","[8836, 6604, 7555, 8736, 9895, 5083]",5
2658,1891,"[3546, 948]","[2658, 3546, 948, 1891]",3
4753,9765,"[2880, 4638, 6158, 7965]","[4753, 2880, 4638, 6158, 7965, 9765]",5
761,5824,"[106, 2337, 2806, 9841, 2153]","[761, 106, 2337, 2806, 9841, 2153, 5824]",6
10009,8186,"[7955, 4, 6511]","[10009, 7955, 4, 6511, 8186]",4
9764,4703,"[8923, 4324, 1812]","[9764, 8923, 4324, 1812, 4703]",4
7789,1939,"[9249, 7684, 8767]","[7789, 9249, 7684, 8767, 1939]",4
99,9037,"[2919, 3390, 497, 9764, 1767]","[99, 2919, 3390, 497, 9764, 1767, 9037]",6
8862,6873,"[9714, 8663, 1984]","[8862, 9714, 8663, 1984, 6873]",4
6630,8940,"[8975, 3741, 3268, 9211]","[6630, 8975, 3741, 3268, 9211, 8940]",5
6190,9072,"[10051, 8653, 4507, 4346, 7743]","[6190, 10051, 8653, 4507, 4346, 7743, 9072]",6
4571,9991,"[7059, 4003, 2014, 9120, 3327]","[4571, 7059, 4003, 2014, 9120, 3327, 9991]",6
3686,9940,"[9560, 9910, 5974, 7215, 8498]","[3686, 9560, 9910, 5974, 7215, 8498, 9940]",6
2998,4858,"[1575, 6500, 1322]","[2998, 1575, 6500, 1322, 4858]",4
4032,9957,"[5903, 5828, 549, 3873]","[4032, 5903, 5828, 549, 3873, 9957]",5
33,8417,"[2904, 2840, 7723, 9906]","[33, 2904, 2840, 7723, 9906, 8417]",5
4952,7006,"[6438, 6820, 8270, 1729]","[4952, 6438, 6820, 8270, 1729, 7006]",5
8612,7552,"[4977, 6226]","[8612, 4977, 6226, 7552]",3
1804,4879,"[2245, 9280, 9377, 9540, 3171]","[1804, 2245, 9280, 9377, 9540, 3171, 4879]",6
563,9698,"[7930, 1442, 2531, 7339, 9300]","[563, 7930, 1442, 2531, 7339, 9300, 9698]",6
9661,9961,"[8940, 5241]","[9661, 8940, 5241, 9961]",3
8699,9975,"[2638, 5027, 7770, 9299]","[8699, 2638, 5027, 7770, 9299, 9975]",5
9219,8114,"[9940, 2582, 9093, 5499, 2180]","[9219, 9940, 2582, 9093, 5499, 2180, 8114]",6
3316,9126,"[8589, 5870, 8842, 10030, 3632]","[3316, 8589, 5870, 8842, 10030, 3632, 9126]",6
1123,9258,"[6555, 4953]","[1123, 6555, 4953, 9258]",3
3469,8731,"[5420, 7913, 8643, 8874, 5324]","[3469, 5420, 7913, 8643, 8874, 5324, 8731]",6
2117,9807,"[898, 1958, 2043, 9158]","[2117, 898, 1958, 2043, 9158, 9807]",5
7730,2297,"[9918, 10162, 6729, 234]","[7730, 9918, 10162, 6729, 234, 2297]",5
7123,9639,"[10195, 8038, 8613]","[7123, 10195, 8038, 8613, 9639]",4
2727,4827,"[328, 9850, 8429]","[2727, 328, 9850, 8429, 4827]",4
3067,1152,"[7700, 1166, 8879]","[3067, 7700, 1166, 8879, 1152]",4
3755,1741,"[10110, 10147, 4314]","[3755, 10110, 10147, 4314, 1741]",4
98,8663,"[4462, 9953, 3632, 5099]","[98, 4462, 9953, 3632, 5099, 8663]",5
5619,1393,"[5889, 736, 9525, 2481, 22]","[5619, 5889, 736, 9525, 2481, 22, 1393]",6
7104,3370,"[3962, 2692, 5224, 605, 8936]","[7104, 3962, 2692, 5224, 605, 8936, 3370]",6
9855,10196,"[9966, 10094, 10156]","[9855, 9966, 10094, 10156, 10196]",4
572,2098,"[2186, 1787, 7310]","[572, 2186, 1787, 7310, 2098]",4
3103,8009,"[6727, 7690]","[3103, 6727, 7690, 8009]",3
6150,1786,"[9211, 1403]","[6150, 9211, 1403, 1786]",3
152,4515,"[1374, 7652, 7609, 731, 1367]","[152, 1374, 7652, 7609, 731, 1367, 4515]",6
3599,10140,"[4312, 4817, 6634, 8098, 10094]","[3599, 4312, 4817, 6634, 8098, 10094, 10140]",6
7955,1811,"[2027, 4879, 5872, 1053, 5616]","[7955, 2027, 4879, 5872, 1053, 5616, 1811]",6
1335,4372,"[7546, 7799, 8303, 8518]","[1335, 7546, 7799, 8303, 8518, 4372]",5
2883,8038,"[3413, 8660]","[2883, 3413, 8660, 8038]",3
6833,5579,"[7722, 9963]","[6833, 7722, 9963, 5579]",3
5611,9817,"[6619, 7654]","[5611, 6619, 7654, 9817]",3
492,9560,"[1496, 6308, 8857]","[492, 1496, 6308, 8857, 9560]",4
1583,3646,"[8702, 9363]","[1583, 8702, 9363, 3646]",3
4646,6677,"[8122, 9459, 4559]","[4646, 8122, 9459, 4559, 6677]",4
6504,9929,"[8504, 9605, 5304, 7956, 8500]","[6504, 8504, 9605, 5304, 7956, 8500, 9929]",6
4784,7430,"[8627, 6283, 684, 1187]","[4784, 8627, 6283, 684, 1187, 7430]",5
5617,6151,"[8671, 3695, 10030, 2180]","[5617, 8671, 3695, 10030, 2180, 6151]",5
2336,2710,"[2614, 9514, 9880, 3844]","[2336, 2614, 9514, 9880, 3844, 2710]",5
9834,10140,"[7618, 9071, 10102]","[9834, 7618, 9071, 10102, 10140]",4
2988,3024,"[1165, 1891, 3020, 6344]","[2988, 1165, 1891, 3020, 6344, 3024]",5
4081,5851,"[10159, 3741, 4175, 7979]","[4081, 10159, 3741, 4175, 7979, 5851]",5
5964,4957,"[4879, 9068, 9688, 5057]","[5964, 4879, 9068, 9688, 5057, 4957]",5
1232,5717,"[555, 9892, 9884, 5964]","[1232, 555, 9892, 9884, 5964, 5717]",5
3912,9914,"[8366, 8899, 6780, 8660, 5388]","[3912, 8366, 8899, 6780, 8660, 5388, 9914]",6
7269,9891,"[4618, 4928]","[7269, 4618, 4928, 9891]",3
9987,7907,"[5809, 1166, 537, 598, 7396]","[9987, 5809, 1166, 537, 598, 7396, 7907]",6
7897,10196,"[9916, 9944]","[7897, 9916, 9944, 10196]",3
2671,2054,"[144, 814]","[2671, 144, 814, 2054]",3
4535,7405,"[5546, 8296, 7019, 9427]","[4535, 5546, 8296, 7019, 9427, 7405]",5
147,3632,"[1746, 5966, 4559, 6528]","[147, 1746, 5966, 4559, 6528, 3632]",5
3555,3067,"[9598, 10047, 4687, 229]","[3555, 9598, 10047, 4687, 229, 3067]",5
803,1984,"[4274, 9210, 9158]","[803, 4274, 9210, 9158, 1984]",4
8486,448,"[8540, 5482, 425, 6347]","[8486, 8540, 5482, 425, 6347, 448]",5
1795,3316,"[9843, 8540, 6678, 9785, 365]","[1795, 9843, 8540, 6678, 9785, 365, 3316]",6
6976,9686,"[8721, 448, 1716]","[6976, 8721, 448, 1716, 9686]",4
9768,159,"[6900, 5889]","[9768, 6900, 5889, 159]",3
4135,6407,"[6907, 8588, 5965]","[4135, 6907, 8588, 5965, 6407]",4
9393,10193,"[9624, 1578, 7087]","[9393, 9624, 1578, 7087, 10193]",4
1777,1765,"[5417, 7769, 9404, 2931, 6976]","[1777, 5417, 7769, 9404, 2931, 6976, 1765]",6
3579,4279,"[9660, 7348, 3762, 9975, 6449]","[3579, 9660, 7348, 3762, 9975, 6449, 4279]",6
9080,9597,"[3038, 9737]","[9080, 3038, 9737, 9597]",3
9892,9678,"[994, 6991, 2644, 7448, 7951]","[9892, 994, 6991, 2644, 7448, 7951, 9678]",6
6079,8980,"[8609, 8663, 1118, 3968]","[6079, 8609, 8663, 1118, 3968, 8980]",5
6521,479,"[10044, 9204]","[6521, 10044, 9204, 479]",3
1960,3116,"[9841, 9024, 2806, 7663]","[1960, 9841, 9024, 2806, 7663, 3116]",5
1787,2379,"[6449, 266, 6415, 4728, 3339]","[1787, 6449, 266, 6415, 4728, 3339, 2379]",6
7983,9966,"[8839, 9234]","[7983, 8839, 9234, 9966]",3
8068,9596,"[5241, 6720]","[8068, 5241, 6720, 9596]",3
4613,9989,"[6446, 9071]","[4613, 6446, 9071, 9989]",3
1230,8588,"[3508, 9326]","[1230, 3508, 9326, 8588]",3
1092,3340,"[2014, 8240]","[1092, 2014, 8240, 3340]",3
7559,7241,"[9955, 5049, 6669, 6923]","[7559, 9955, 5049, 6669, 6923, 7241]",5
2066,3541,"[9957, 2600, 10014, 9688, 5238]","[2066, 9957, 2600, 10014, 9688, 5238, 3541]",6
9942,8660,"[960, 6486]","[9942, 960, 6486, 8660]",3
3490,4210,"[9589, 7335, 8334, 10157, 9393]","[3490, 9589, 7335, 8334, 10157, 9393, 4210]",6
5725,311,"[5304, 8710]","[5725, 5304, 8710, 311]",3
9149,2428,"[9126, 3292, 8864, 3662, 9837]","[9149, 9126, 3292, 8864, 3662, 9837, 2428]",6
5080,311,"[3598, 5651, 8787, 9107, 4476]","[5080, 3598, 5651, 8787, 9107, 4476, 311]",6
872,9598,"[7981, 4524]","[872, 7981, 4524, 9598]",3
4067,9997,"[8834, 8891, 9929]","[4067, 8834, 8891, 9929, 9997]",4
5388,8702,"[8399, 8949, 3096, 3317]","[5388, 8399, 8949, 3096, 3317, 8702]",5
3767,6680,"[7768, 5030, 9773]","[3767, 7768, 5030, 9773, 6680]",4
5614,4921,"[7974, 3965]","[5614, 7974, 3965, 4921]",3
5210,9581,"[7786, 9194, 9265, 2619, 7844]","[5210, 7786, 9194, 9265, 2619, 7844, 9581]",6
6734,9510,"[8231, 9461, 9821, 9014]","[6734, 8231, 9461, 9821, 9014, 9510]",5
6992,3268,"[7927, 8284, 9958]","[6992, 7927, 8284, 9958, 3268]",4
8396,2933,"[8840, 6928]","[8396, 8840, 6928, 2933]",3
1495,4419,"[9348, 9591, 8663]","[1495, 9348, 9591, 8663, 4419]",4
7974,8623,"[9440, 2683, 9739]","[7974, 9440, 2683, 9739, 8623]",4
1672,71,"[10030, 6758, 5159, 7225]","[1672, 10030, 6758, 5159, 7225, 71]",5
8619,6686,"[3632, 5099]","[8619, 3632, 5099, 6686]",3
1759,7371,"[5367, 2090, 3249]","[1759, 5367, 2090, 3249, 7371]",4
6529,10143,"[8347, 8916, 9139, 9675, 9807]","[6529, 8347, 8916, 9139, 9675, 9807, 10143]",6
1888,4804,"[3828, 7786, 8327, 10095, 3278]","[1888, 3828, 7786, 8327, 10095, 3278, 4804]",6
1655,8233,"[5426, 4450]","[1655, 5426, 4450, 8233]",3
9428,4968,"[5875, 3514]","[9428, 5875, 3514, 4968]",3
5060,2639,"[9455, 2006, 6049]","[5060, 9455, 2006, 6049, 2639]",4
3987,6155,"[1438, 3463]","[3987, 1438, 3463, 6155]",3
1423,2006,"[994, 5868, 877]","[1423, 994, 5868, 877, 2006]",4
5776,3139,"[7580, 7997, 3277, 7145]","[5776, 7580, 7997, 3277, 7145, 3139]",5
2485,9120,"[7432, 4586]","[2485, 7432, 4586, 9120]",3
3285,6559,"[7978, 687]","[3285, 7978, 687, 6559]",3
1660,898,"[6309, 5440]","[1660, 6309, 5440, 898]",3
1570,6037,"[8140, 9821, 9014, 7284, 3851]","[1570, 8140, 9821, 9014, 7284, 3851, 6037]",6
6348,97,"[9841, 9024, 3545, 7880, 8085]","[6348, 9841, 9024, 3545, 7880, 8085, 97]",6
615,6762,"[7210, 2458, 5475]","[615, 7210, 2458, 5475, 6762]",4
6005,8846,"[7155, 7243, 3548, 3024, 3465]","[6005, 7155, 7243, 3548, 3024, 3465, 8846]",6
6926,4419,"[1722, 5610, 7587]","[6926, 1722, 5610, 7587, 4419]",4
6940,8150,"[2933, 6928, 9885, 3632, 8480]","[6940, 2933, 6928, 9885, 3632, 8480, 8150]",6
5628,8581,"[3873, 862, 6180]","[5628, 3873, 862, 6180, 8581]",4
6405,5265,"[3584, 6624, 5038, 9563, 1481]","[6405, 3584, 6624, 5038, 9563, 1481, 5265]",6
6217,9638,"[9691, 10167, 8217, 9022, 9598]","[6217, 9691, 10167, 8217, 9022, 9598, 9638]",6
5946,7377,"[2619, 4602, 7312]","[5946, 2619, 4602, 7312, 7377]",4
716,4637,"[4735, 633, 5238, 2638, 6859]","[716, 4735, 633, 5238, 2638, 6859, 4637]",6
6801,7700,"[7711, 7950, 8231, 8426]","[6801, 7711, 7950, 8231, 8426, 7700]",5
962,4775,"[1540, 6351, 6586, 8198, 255]","[962, 1540, 6351, 6586, 8198, 255, 4775]",6
2627,7432,"[2453, 1379, 10128, 10171]","[2627, 2453, 1379, 10128, 10171, 7432]",5
3111,2396,"[8672, 5093, 5238, 1187]","[3111, 8672, 5093, 5238, 1187, 2396]",5
4272,8458,"[5353, 6901, 8106]","[4272, 5353, 6901, 8106, 8458]",4
7331,10140,"[3095, 1125, 1399, 5389]","[7331, 3095, 1125, 1399, 5389, 10140]",5
8777,1925,"[8556, 9079]","[8777, 8556, 9079, 1925]",3
407,10044,"[255, 3212]","[407, 255, 3212, 10044]",3
8480,1906,"[7424, 401]","[8480, 7424, 401, 1906]",3
7257,6347,"[5417, 5241, 6355]","[7257, 5417, 5241, 6355, 6347]",4
9205,9923,"[2893, 5005, 6716, 9912]","[9205, 2893, 5005, 6716, 9912, 9923]",5
2443,8878,"[207, 402, 3759, 6391]","[2443, 207, 402, 3759, 6391, 8878]",5
245,9796,"[7594, 8478, 9852, 5534, 3622]","[245, 7594, 8478, 9852, 5534, 3622, 9796]",6
217,7176,"[7994, 7457, 6824]","[217, 7994, 7457, 6824, 7176]",4
1819,10012,"[4324, 3873, 9750]","[1819, 4324, 3873, 9750, 10012]",4
5042,1914,"[7332, 8488, 3173, 3544, 8517]","[5042, 7332, 8488, 3173, 3544, 8517, 1914]",6
9734,10109,"[8059, 1107, 7249, 7792, 6836]","[9734, 8059, 1107, 7249, 7792, 6836, 10109]",6
5063,9837,"[6249, 7397, 8469]","[5063, 6249, 7397, 8469, 9837]",4
409,7240,"[6407, 6817, 7808, 6907]","[409, 6407, 6817, 7808, 6907, 7240]",5
171,5753,"[994, 4158, 1528, 2396, 805]","[171, 994, 4158, 1528, 2396, 805, 5753]",6
1638,8826,"[4283, 5378]","[1638, 4283, 5378, 8826]",3
9705,644,"[22, 3476, 2893, 6807, 3632]","[9705, 22, 3476, 2893, 6807, 3632, 644]",6
9931,7543,"[3582, 4145, 4236]","[9931, 3582, 4145, 4236, 7543]",4
8888,5241,"[4579, 5992, 8930, 2416]","[8888, 4579, 5992, 8930, 2416, 5241]",5
1867,3156,"[2255, 8184, 7900]","[1867, 2255, 8184, 7900, 3156]",4
6494,8235,"[7178, 1811, 6359]","[6494, 7178, 1811, 6359, 8235]",4
6548,231,"[4763, 7143, 5589]","[6548, 4763, 7143, 5589, 231]",4
6604,3314,"[6, 1341, 7182, 8582, 8140]","[6604, 6, 1341, 7182, 8582, 8140, 3314]",6
9956,5417,"[4476, 4806, 263, 8818, 9908]","[9956, 4476, 4806, 263, 8818, 9908, 5417]",6
7689,9377,"[4946, 9563, 6070, 1541, 8296]","[7689, 4946, 9563, 6070, 1541, 8296, 9377]",6
10139,9037,"[9177, 1211, 4421, 7952, 8952]","[10139, 9177, 1211, 4421, 7952, 8952, 9037]",6
2474,5324,"[9424, 8636, 7994, 3049, 9832]","[2474, 9424, 8636, 7994, 3049, 9832, 5324]",6
173,8660,"[7956, 7713, 7285, 7845, 6292]","[173, 7956, 7713, 7285, 7845, 6292, 8660]",6
434,399,"[6043, 8148, 1756, 7975, 8872]","[434, 6043, 8148, 1756, 7975, 8872, 399]",6
4452,7155,"[5760, 8187, 9790, 4806, 2619]","[4452, 5760, 8187, 9790, 4806, 2619, 7155]",6
1770,9429,"[3920, 5171, 5420]","[1770, 3920, 5171, 5420, 9429]",4
1824,4594,"[8168, 1760, 90, 8530, 328]","[1824, 8168, 1760, 90, 8530, 328, 4594]",6
3803,9787,"[4896, 2460, 8819, 9864, 6231]","[3803, 4896, 2460, 8819, 9864, 6231, 9787]",6
6101,2969,"[704, 3366, 9204, 2180]","[6101, 704, 3366, 9204, 2180, 2969]",5
5218,9377,"[8698, 9837, 6902, 9596, 8229]","[5218, 8698, 9837, 6902, 9596, 8229, 9377]",6
7981,4476,"[9249, 5277, 4575, 7563, 1653]","[7981, 9249, 5277, 4575, 7563, 1653, 4476]",6
7575,1700,"[8446, 9544, 1833, 6312, 8921]","[7575, 8446, 9544, 1833, 6312, 8921, 1700]",6
55,9563,"[2994, 9714, 1741, 8568, 6070]","[55, 2994, 9714, 1741, 8568, 6070, 9563]",6
244,2865,"[7593, 9705]","[244, 7593, 9705, 2865]",3
5915,1729,"[2180, 8597, 9851]","[5915, 2180, 8597, 9851, 1729]",4
3972,367,"[9260, 8296]","[3972, 9260, 8296, 367]",3
6224,7693,"[7700, 2607, 3632, 643, 7979]","[6224, 7700, 2607, 3632, 643, 7979, 7693]",6
5840,9471,"[10044, 1107]","[5840, 10044, 1107, 9471]",3
8100,44,"[6415, 8119, 394, 7430, 1270]","[8100, 6415, 8119, 394, 7430, 1270, 44]",6
8488,8545,"[4419, 6686, 9758, 8232, 6798]","[8488, 4419, 6686, 9758, 8232, 6798, 8545]",6
8809,3633,"[4368, 3487]","[8809, 4368, 3487, 3633]",3
2742,8296,"[9163, 5872, 9313, 8019, 1357]","[2742, 9163, 5872, 9313, 8019, 1357, 8296]",6
1714,3045,"[4778, 6323, 8056]","[1714, 4778, 6323, 8056, 3045]",4
4861,7530,"[8144, 7309]","[4861, 8144, 7309, 7530]",3
6177,9095,"[426, 901, 2712, 3296]","[6177, 426, 901, 2712, 3296, 9095]",5
7831,2833,"[5761, 5604, 6463]","[7831, 5761, 5604, 6463, 2833]",4
3187,6069,"[5822, 5417]","[3187, 5822, 5417, 6069]",3
7813,7137,"[8148, 4285, 6055]","[7813, 8148, 4285, 6055, 7137]",4
694,1165,"[10015, 6507]","[694, 10015, 6507, 1165]",3
5470,10103,"[8296, 4830, 8002, 8712]","[5470, 8296, 4830, 8002, 8712, 10103]",5
2692,8409,"[6204, 3290, 6758, 9631]","[2692, 6204, 3290, 6758, 9631, 8409]",5
2360,7880,"[605, 5944]","[2360, 605, 5944, 7880]",3
5910,2893,"[7799, 9714, 10099, 7059]","[5910, 7799, 9714, 10099, 7059, 2893]",5
7971,7769,"[8176, 3150, 7461]","[7971, 8176, 3150, 7461, 7769]",4
1872,8721,"[8006, 9454, 483, 2604, 3934]","[1872, 8006, 9454, 483, 2604, 3934, 8721]",6
6968,9425,"[9514, 5460, 1215, 4879]","[6968, 9514, 5460, 1215, 4879, 9425]",5
1898,5223,"[7434, 9509, 10000, 9890, 4717]","[1898, 7434, 9509, 10000, 9890, 4717, 5223]",6
3895,8678,"[4533, 3712]","[3895, 4533, 3712, 8678]",3
3935,5332,"[553, 2105, 3005, 3704, 1414]","[3935, 553, 2105, 3005, 3704, 1414, 5332]",6
5828,10192,"[3465, 8872, 1455, 4147, 9544]","[5828, 3465, 8872, 1455, 4147, 9544, 10192]",6
4075,8005,"[7314, 9529]","[4075, 7314, 9529, 8005]",3
5620,8573,"[8972, 6579, 3231, 5566]","[5620, 8972, 6579, 3231, 5566, 8573]",5
696,3741,"[4143, 4438, 10044, 3715, 5579]","[696, 4143, 4438, 10044, 3715, 5579, 3741]",6
2002,6484,"[3268, 4698, 6579]","[2002, 3268, 4698, 6579, 6484]",4
7182,7321,"[5764, 7828, 3441]","[7182, 5764, 7828, 3441, 7321]",4
9136,4368,"[328, 9884, 8592]","[9136, 328, 9884, 8592, 4368]",4
1339,983,"[1262, 848]","[1339, 1262, 848, 983]",3
57,8703,"[4710, 5209, 8739]","[57, 4710, 5209, 8739, 8703]",4
6422,10156,"[8772, 9840, 9916]","[6422, 8772, 9840, 9916, 10156]",4
4383,2415,"[4950, 5815, 9429, 9484, 9404]","[4383, 4950, 5815, 9429, 9484, 9404, 2415]",6
4682,6347,"[7568, 6152, 2283]","[4682, 7568, 6152, 2283, 6347]",4
4027,9957,"[4405, 7714, 4976, 6151, 6623]","[4027, 4405, 7714, 4976, 6151, 6623, 9957]",6
